"SampleYear","Site","DepthZone","Species","SpeciesGroupF","Latitude","Longitude","Density_m2"
2019,"SBI - Cat Canyon","Outer","Muricea fruticosa","gorgonians",33.46414,-119.04275,0
2019,"SBI - Cat Canyon","Deep","Eugorgia rubens","gorgonians",NA,NA,0
2019,"SBI - Cat Canyon","Deep","Leptogorgia alba","gorgonians",NA,NA,0
2019,"SBI - Cat Canyon","Deep","Leptogorgia chilensis","gorgonians",NA,NA,0.325
2019,"SBI - Cat Canyon","Deep","Muricea californica","gorgonians",NA,NA,0.0166666666666667
2019,"SBI - Cat Canyon","Deep","Muricea fruticosa","gorgonians",NA,NA,0.00833333333333333
2019,"SBI - Sutil","Inner","Eugorgia rubens","gorgonians",33.46538,-119.04849,0
2019,"SBI - Sutil","Inner","Leptogorgia alba","gorgonians",33.46538,-119.04849,0
2019,"SBI - Sutil","Inner","Leptogorgia chilensis","gorgonians",33.46538,-119.04849,0
2019,"SBI - Sutil","Inner","Muricea californica","gorgonians",33.46538,-119.04849,0
2019,"SBI - Sutil","Inner","Muricea fruticosa","gorgonians",33.46538,-119.04849,0
2019,"SBI - Sutil","Middle","Eugorgia rubens","gorgonians",33.46535,-119.04849,0
2019,"SBI - Sutil","Middle","Leptogorgia alba","gorgonians",33.46535,-119.04849,0
2019,"SBI - Sutil","Middle","Leptogorgia chilensis","gorgonians",33.46535,-119.04849,0.00833333333333333
2019,"SBI - Sutil","Middle","Muricea californica","gorgonians",33.46535,-119.04849,0
2019,"SBI - Sutil","Middle","Muricea fruticosa","gorgonians",33.46535,-119.04849,0
2019,"SBI - Sutil","Outer","Eugorgia rubens","gorgonians",33.46559,-119.04856,0
2019,"SBI - Sutil","Outer","Leptogorgia alba","gorgonians",33.46559,-119.04856,0
2019,"SBI - Sutil","Outer","Leptogorgia chilensis","gorgonians",33.46559,-119.04856,0
2019,"SBI - Sutil","Outer","Muricea californica","gorgonians",33.46559,-119.04856,0
2019,"SBI - Sutil","Outer","Muricea fruticosa","gorgonians",33.46559,-119.04856,0
2019,"SBI - Sutil","Deep","Eugorgia rubens","gorgonians",NA,NA,0
2019,"SBI - Sutil","Deep","Leptogorgia alba","gorgonians",NA,NA,0
2019,"SBI - Sutil","Deep","Leptogorgia chilensis","gorgonians",NA,NA,0.2
2019,"SBI - Sutil","Deep","Muricea californica","gorgonians",NA,NA,0.0333333333333333
2019,"SBI - Sutil","Deep","Muricea fruticosa","gorgonians",NA,NA,0
2019,"SCAI - Indian Rock","Inner","Eugorgia rubens","gorgonians",33.46853,-118.5258,0
2019,"SCAI - Indian Rock","Inner","Leptogorgia alba","gorgonians",33.46853,-118.5258,0
2019,"SCAI - Indian Rock","Inner","Leptogorgia chilensis","gorgonians",33.46853,-118.5258,0
2019,"SCAI - Indian Rock","Inner","Muricea californica","gorgonians",33.46853,-118.5258,0
2019,"SCAI - Indian Rock","Inner","Muricea fruticosa","gorgonians",33.46853,-118.5258,0
2019,"SCAI - Indian Rock","Middle","Eugorgia rubens","gorgonians",33.46865,-118.52567,0
2019,"SCAI - Indian Rock","Middle","Leptogorgia alba","gorgonians",33.46865,-118.52567,0
2019,"SCAI - Indian Rock","Middle","Leptogorgia chilensis","gorgonians",33.46865,-118.52567,0
2019,"SCAI - Indian Rock","Middle","Muricea californica","gorgonians",33.46865,-118.52567,0.00833333333333333
2019,"SCAI - Indian Rock","Middle","Muricea fruticosa","gorgonians",33.46865,-118.52567,0
2019,"SCAI - Indian Rock","Outer","Eugorgia rubens","gorgonians",33.46855,-118.52486,0
2019,"SCAI - Indian Rock","Outer","Leptogorgia alba","gorgonians",33.46855,-118.52486,0
2019,"SCAI - Indian Rock","Outer","Leptogorgia chilensis","gorgonians",33.46855,-118.52486,0
2019,"SCAI - Indian Rock","Outer","Muricea californica","gorgonians",33.46855,-118.52486,0
2019,"SCAI - Indian Rock","Outer","Muricea fruticosa","gorgonians",33.46855,-118.52486,0
2019,"SCAI - Ship Rock","Inner","Eugorgia rubens","gorgonians",33.46322,-118.49165,0
2019,"SCAI - Ship Rock","Inner","Leptogorgia alba","gorgonians",33.46322,-118.49165,0
2019,"SCAI - Ship Rock","Inner","Leptogorgia chilensis","gorgonians",33.46322,-118.49165,0
2019,"SCAI - Ship Rock","Inner","Muricea californica","gorgonians",33.46322,-118.49165,0.00833333333333333
2019,"SCAI - Ship Rock","Inner","Muricea fruticosa","gorgonians",33.46322,-118.49165,0
2019,"SCAI - Ship Rock","Middle","Eugorgia rubens","gorgonians",33.4633,-118.49158,0
2019,"SCAI - Ship Rock","Middle","Leptogorgia alba","gorgonians",33.4633,-118.49158,0
2019,"SCAI - Ship Rock","Middle","Leptogorgia chilensis","gorgonians",33.4633,-118.49158,0
2019,"SCAI - Ship Rock","Middle","Muricea californica","gorgonians",33.4633,-118.49158,0.075
2019,"SCAI - Ship Rock","Middle","Muricea fruticosa","gorgonians",33.4633,-118.49158,0
2019,"SCAI - Ship Rock","Outer","Eugorgia rubens","gorgonians",33.46342,-118.49155,0
2019,"SCAI - Ship Rock","Outer","Leptogorgia alba","gorgonians",33.46342,-118.49155,0
2019,"SCAI - Ship Rock","Outer","Leptogorgia chilensis","gorgonians",33.46342,-118.49155,0
2019,"SCAI - Ship Rock","Outer","Muricea californica","gorgonians",33.46342,-118.49155,0.0166666666666667
2019,"SCAI - Ship Rock","Outer","Muricea fruticosa","gorgonians",33.46342,-118.49155,0
2019,"SCAI - Ship Rock","Deep","Eugorgia rubens","gorgonians",33.46315,-118.49126,0
2019,"SCAI - Ship Rock","Deep","Leptogorgia alba","gorgonians",33.46315,-118.49126,0
2019,"SCAI - Ship Rock","Deep","Leptogorgia chilensis","gorgonians",33.46315,-118.49126,0.00833333333333333
2019,"SCAI - Ship Rock","Deep","Muricea californica","gorgonians",33.46315,-118.49126,0
2019,"SCAI - Ship Rock","Deep","Muricea fruticosa","gorgonians",33.46315,-118.49126,0
2019,"SCAI - Bird Rock","Inner","Eugorgia rubens","gorgonians",33.45181,-118.48762,0
2019,"SCAI - Bird Rock","Inner","Leptogorgia alba","gorgonians",33.45181,-118.48762,0
2019,"SCAI - Bird Rock","Inner","Leptogorgia chilensis","gorgonians",33.45181,-118.48762,0
2019,"SCAI - Bird Rock","Inner","Muricea californica","gorgonians",33.45181,-118.48762,0
2019,"SCAI - Bird Rock","Inner","Muricea fruticosa","gorgonians",33.45181,-118.48762,0
2019,"SCAI - Bird Rock","Middle","Eugorgia rubens","gorgonians",33.45201,-118.48766,0
2019,"SCAI - Bird Rock","Middle","Leptogorgia alba","gorgonians",33.45201,-118.48766,0
2019,"SCAI - Bird Rock","Middle","Leptogorgia chilensis","gorgonians",33.45201,-118.48766,0.0166666666666667
2019,"SCAI - Bird Rock","Middle","Muricea californica","gorgonians",33.45201,-118.48766,0.0833333333333333
2019,"SCAI - Bird Rock","Middle","Muricea fruticosa","gorgonians",33.45201,-118.48766,0.316666666666667
2019,"SCAI - Bird Rock","Outer","Eugorgia rubens","gorgonians",33.45227,-118.48746,0
2019,"SCAI - Bird Rock","Outer","Leptogorgia alba","gorgonians",33.45227,-118.48746,0
2019,"SCAI - Bird Rock","Outer","Leptogorgia chilensis","gorgonians",33.45227,-118.48746,0
2019,"SCAI - Bird Rock","Outer","Muricea californica","gorgonians",33.45227,-118.48746,0.0166666666666667
2019,"SCAI - Bird Rock","Outer","Muricea fruticosa","gorgonians",33.45227,-118.48746,0
2019,"SCAI - Bird Rock","Deep","Eugorgia rubens","gorgonians",33.45261,-118.48736,0
2019,"SCAI - Bird Rock","Deep","Leptogorgia alba","gorgonians",33.45261,-118.48736,0
2019,"SCAI - Bird Rock","Deep","Leptogorgia chilensis","gorgonians",33.45261,-118.48736,0
2019,"SCAI - Bird Rock","Deep","Muricea californica","gorgonians",33.45261,-118.48736,0
2019,"SCAI - Bird Rock","Deep","Muricea fruticosa","gorgonians",33.45261,-118.48736,0
2019,"SCAI - Blue Cavern","Inner","Eugorgia rubens","gorgonians",33.44799,-118.47928,0
2019,"SCAI - Blue Cavern","Inner","Leptogorgia alba","gorgonians",33.44799,-118.47928,0
2019,"SCAI - Blue Cavern","Inner","Leptogorgia chilensis","gorgonians",33.44799,-118.47928,0
2019,"SCAI - Blue Cavern","Inner","Muricea californica","gorgonians",33.44799,-118.47928,0
2019,"SCAI - Blue Cavern","Inner","Muricea fruticosa","gorgonians",33.44799,-118.47928,0
2019,"SCAI - Blue Cavern","Middle","Eugorgia rubens","gorgonians",33.44803,-118.47929,0
2019,"SCAI - Blue Cavern","Middle","Leptogorgia alba","gorgonians",33.44803,-118.47929,0
2019,"SCAI - Blue Cavern","Middle","Leptogorgia chilensis","gorgonians",33.44803,-118.47929,0
2019,"SCAI - Blue Cavern","Middle","Muricea californica","gorgonians",33.44803,-118.47929,0.00833333333333333
2019,"SCAI - Blue Cavern","Middle","Muricea fruticosa","gorgonians",33.44803,-118.47929,0
2019,"SCAI - Blue Cavern","Outer","Eugorgia rubens","gorgonians",33.44807,-118.47935,0
2019,"SCAI - Blue Cavern","Outer","Leptogorgia alba","gorgonians",33.44807,-118.47935,0
2019,"SCAI - Blue Cavern","Outer","Leptogorgia chilensis","gorgonians",33.44807,-118.47935,0
2019,"SCAI - Blue Cavern","Outer","Muricea californica","gorgonians",33.44807,-118.47935,0
2019,"SCAI - Blue Cavern","Outer","Muricea fruticosa","gorgonians",33.44807,-118.47935,0
2019,"SCAI - Ripper's Cove","Inner","Eugorgia rubens","gorgonians",33.42827,-118.43574,0
2019,"SCAI - Ripper's Cove","Inner","Leptogorgia alba","gorgonians",33.42827,-118.43574,0
2019,"SCAI - Ripper's Cove","Inner","Leptogorgia chilensis","gorgonians",33.42827,-118.43574,0
2019,"SCAI - Ripper's Cove","Inner","Muricea californica","gorgonians",33.42827,-118.43574,0.00833333333333333
2019,"SCAI - Ripper's Cove","Inner","Muricea fruticosa","gorgonians",33.42827,-118.43574,0
2019,"SCAI - Ripper's Cove","Middle","Eugorgia rubens","gorgonians",33.42847,-118.43561,0
2019,"SCAI - Ripper's Cove","Middle","Leptogorgia alba","gorgonians",33.42847,-118.43561,0
2019,"SCAI - Ripper's Cove","Middle","Leptogorgia chilensis","gorgonians",33.42847,-118.43561,0
2019,"SCAI - Ripper's Cove","Middle","Muricea californica","gorgonians",33.42847,-118.43561,0.0416666666666667
2019,"SCAI - Ripper's Cove","Middle","Muricea fruticosa","gorgonians",33.42847,-118.43561,0
2019,"SCAI - Italian Gardens","Inner","Eugorgia rubens","gorgonians",33.41023,-118.37777,0
2019,"SCAI - Italian Gardens","Inner","Leptogorgia alba","gorgonians",33.41023,-118.37777,0
2019,"SCAI - Italian Gardens","Inner","Leptogorgia chilensis","gorgonians",33.41023,-118.37777,0
2019,"SCAI - Italian Gardens","Inner","Muricea californica","gorgonians",33.41023,-118.37777,0.0333333333333333
2019,"SCAI - Italian Gardens","Inner","Muricea fruticosa","gorgonians",33.41023,-118.37777,0
2019,"SCAI - Italian Gardens","Middle","Eugorgia rubens","gorgonians",33.41039,-118.37778,0
2019,"SCAI - Italian Gardens","Middle","Leptogorgia alba","gorgonians",33.41039,-118.37778,0
2019,"SCAI - Italian Gardens","Middle","Leptogorgia chilensis","gorgonians",33.41039,-118.37778,0
2019,"SCAI - Italian Gardens","Middle","Muricea californica","gorgonians",33.41039,-118.37778,0
2019,"SCAI - Italian Gardens","Middle","Muricea fruticosa","gorgonians",33.41039,-118.37778,0
2019,"SCAI - Italian Gardens","Outer","Eugorgia rubens","gorgonians",33.41051,-118.3778,0
2019,"SCAI - Italian Gardens","Outer","Leptogorgia alba","gorgonians",33.41051,-118.3778,0
2019,"SCAI - Italian Gardens","Outer","Leptogorgia chilensis","gorgonians",33.41051,-118.3778,0
2019,"SCAI - Italian Gardens","Outer","Muricea californica","gorgonians",33.41051,-118.3778,0.00833333333333333
2019,"SCAI - Italian Gardens","Outer","Muricea fruticosa","gorgonians",33.41051,-118.3778,0
2019,"SCAI - Hen Rock","Inner","Eugorgia rubens","gorgonians",33.39959,-118.36712,0
2019,"SCAI - Hen Rock","Inner","Leptogorgia alba","gorgonians",33.39959,-118.36712,0
2019,"SCAI - Hen Rock","Inner","Leptogorgia chilensis","gorgonians",33.39959,-118.36712,0
2019,"SCAI - Hen Rock","Inner","Muricea californica","gorgonians",33.39959,-118.36712,0
2019,"SCAI - Hen Rock","Inner","Muricea fruticosa","gorgonians",33.39959,-118.36712,0
2019,"SCAI - Hen Rock","Middle","Eugorgia rubens","gorgonians",33.39954,-118.36645,0
2019,"SCAI - Hen Rock","Middle","Leptogorgia alba","gorgonians",33.39954,-118.36645,0
2019,"SCAI - Hen Rock","Middle","Leptogorgia chilensis","gorgonians",33.39954,-118.36645,0
2019,"SCAI - Hen Rock","Middle","Muricea californica","gorgonians",33.39954,-118.36645,0.133333333333333
2019,"SCAI - Hen Rock","Middle","Muricea fruticosa","gorgonians",33.39954,-118.36645,0.0333333333333333
2019,"SCAI - Hen Rock","Outer","Eugorgia rubens","gorgonians",33.39942,-118.36597,0
2019,"SCAI - Hen Rock","Outer","Leptogorgia alba","gorgonians",33.39942,-118.36597,0
2019,"SCAI - Hen Rock","Outer","Leptogorgia chilensis","gorgonians",33.39942,-118.36597,0
2019,"SCAI - Hen Rock","Outer","Muricea californica","gorgonians",33.39942,-118.36597,0.0666666666666667
2019,"SCAI - Hen Rock","Outer","Muricea fruticosa","gorgonians",33.39942,-118.36597,0.0333333333333333
2019,"SCAI - Salta Verde","Inner","Eugorgia rubens","gorgonians",33.31544,-118.42199,0
2019,"SCAI - Salta Verde","Inner","Leptogorgia alba","gorgonians",33.31544,-118.42199,0
2019,"SCAI - Salta Verde","Inner","Leptogorgia chilensis","gorgonians",33.31544,-118.42199,0
2019,"SCAI - Salta Verde","Inner","Muricea californica","gorgonians",33.31544,-118.42199,0
2019,"SCAI - Salta Verde","Inner","Muricea fruticosa","gorgonians",33.31544,-118.42199,0
2019,"SCAI - Salta Verde","Middle","Eugorgia rubens","gorgonians",33.31465,-118.42162,0
2019,"SCAI - Salta Verde","Middle","Leptogorgia alba","gorgonians",33.31465,-118.42162,0
2019,"SCAI - Salta Verde","Middle","Leptogorgia chilensis","gorgonians",33.31465,-118.42162,0
2019,"SCAI - Salta Verde","Middle","Muricea californica","gorgonians",33.31465,-118.42162,0.0166666666666667
2019,"SCAI - Salta Verde","Middle","Muricea fruticosa","gorgonians",33.31465,-118.42162,0.00833333333333333
2019,"SCAI - Salta Verde","Outer","Eugorgia rubens","gorgonians",33.3142,-118.42188,0
2019,"SCAI - Salta Verde","Outer","Leptogorgia alba","gorgonians",33.3142,-118.42188,0
2019,"SCAI - Salta Verde","Outer","Leptogorgia chilensis","gorgonians",33.3142,-118.42188,0
2019,"SCAI - Salta Verde","Outer","Muricea californica","gorgonians",33.3142,-118.42188,0.1
2019,"SCAI - Salta Verde","Outer","Muricea fruticosa","gorgonians",33.3142,-118.42188,0.133333333333333
2019,"SCAI - China Point","Inner","Eugorgia rubens","gorgonians",33.33041,-118.46924,0
2019,"SCAI - China Point","Inner","Leptogorgia alba","gorgonians",33.33041,-118.46924,0
2019,"SCAI - China Point","Inner","Leptogorgia chilensis","gorgonians",33.33041,-118.46924,0
2019,"SCAI - China Point","Inner","Muricea californica","gorgonians",33.33041,-118.46924,0
2019,"SCAI - China Point","Inner","Muricea fruticosa","gorgonians",33.33041,-118.46924,0
2019,"SCAI - China Point","Middle","Eugorgia rubens","gorgonians",33.32982,-118.46952,0
2019,"SCAI - China Point","Middle","Leptogorgia alba","gorgonians",33.32982,-118.46952,0
2019,"SCAI - China Point","Middle","Leptogorgia chilensis","gorgonians",33.32982,-118.46952,0
2019,"SCAI - China Point","Middle","Muricea californica","gorgonians",33.32982,-118.46952,0.00833333333333333
2019,"SCAI - China Point","Middle","Muricea fruticosa","gorgonians",33.32982,-118.46952,0
2019,"SCAI - China Point","Outer","Eugorgia rubens","gorgonians",33.32953,-118.46988,0
2019,"SCAI - China Point","Outer","Leptogorgia alba","gorgonians",33.32953,-118.46988,0
2019,"SCAI - China Point","Outer","Leptogorgia chilensis","gorgonians",33.32953,-118.46988,0
2019,"SCAI - China Point","Outer","Muricea californica","gorgonians",33.32953,-118.46988,0.616666666666667
2019,"SCAI - China Point","Outer","Muricea fruticosa","gorgonians",33.32953,-118.46988,0.283333333333333
2019,"SCAI - Cat Harbor","Inner","Eugorgia rubens","gorgonians",33.4261,-118.51219,0
2019,"SCAI - Cat Harbor","Inner","Leptogorgia alba","gorgonians",33.4261,-118.51219,0
2019,"SCAI - Cat Harbor","Inner","Leptogorgia chilensis","gorgonians",33.4261,-118.51219,0
2019,"SCAI - Cat Harbor","Inner","Muricea californica","gorgonians",33.4261,-118.51219,0
2019,"SCAI - Cat Harbor","Inner","Muricea fruticosa","gorgonians",33.4261,-118.51219,0
2019,"SCAI - Cat Harbor","Middle","Eugorgia rubens","gorgonians",33.42603,-118.51183,0
2019,"SCAI - Cat Harbor","Middle","Leptogorgia alba","gorgonians",33.42603,-118.51183,0
2019,"SCAI - Cat Harbor","Middle","Leptogorgia chilensis","gorgonians",33.42603,-118.51183,0
2019,"SCAI - Cat Harbor","Middle","Muricea californica","gorgonians",33.42603,-118.51183,0.00833333333333333
2019,"SCAI - Cat Harbor","Middle","Muricea fruticosa","gorgonians",33.42603,-118.51183,0.00833333333333333
2019,"SCAI - Cat Harbor","Outer","Eugorgia rubens","gorgonians",33.42607,-118.51165,0
2019,"SCAI - Cat Harbor","Outer","Leptogorgia alba","gorgonians",33.42607,-118.51165,0
2019,"SCAI - Cat Harbor","Outer","Leptogorgia chilensis","gorgonians",33.42607,-118.51165,0.00833333333333333
2019,"SCAI - Cat Harbor","Outer","Muricea californica","gorgonians",33.42607,-118.51165,0.366666666666667
2019,"SCAI - Cat Harbor","Outer","Muricea fruticosa","gorgonians",33.42607,-118.51165,0.108333333333333
2019,"SCAI - Iron Bound Cove","Inner","Eugorgia rubens","gorgonians",33.44785,-118.57563,0
2019,"SCAI - Iron Bound Cove","Inner","Leptogorgia alba","gorgonians",33.44785,-118.57563,0
2019,"SCAI - Iron Bound Cove","Inner","Leptogorgia chilensis","gorgonians",33.44785,-118.57563,0
2019,"SCAI - Iron Bound Cove","Inner","Muricea californica","gorgonians",33.44785,-118.57563,0
2019,"SCAI - Iron Bound Cove","Inner","Muricea fruticosa","gorgonians",33.44785,-118.57563,0
2019,"SCAI - Iron Bound Cove","Middle","Eugorgia rubens","gorgonians",33.44768,-118.57568,0
2019,"SCAI - Iron Bound Cove","Middle","Leptogorgia alba","gorgonians",33.44768,-118.57568,0
2019,"SCAI - Iron Bound Cove","Middle","Leptogorgia chilensis","gorgonians",33.44768,-118.57568,0
2019,"SCAI - Iron Bound Cove","Middle","Muricea californica","gorgonians",33.44768,-118.57568,0.116666666666667
2019,"SCAI - Iron Bound Cove","Middle","Muricea fruticosa","gorgonians",33.44768,-118.57568,0.025
2019,"SCAI - Iron Bound Cove","Outer","Eugorgia rubens","gorgonians",33.44757,-118.57569,0
2019,"SCAI - Iron Bound Cove","Outer","Leptogorgia alba","gorgonians",33.44757,-118.57569,0
2019,"SCAI - Iron Bound Cove","Outer","Leptogorgia chilensis","gorgonians",33.44757,-118.57569,0
2019,"SCAI - Iron Bound Cove","Outer","Muricea californica","gorgonians",33.44757,-118.57569,0.291666666666667
2019,"SCAI - Iron Bound Cove","Outer","Muricea fruticosa","gorgonians",33.44757,-118.57569,0.0166666666666667
2019,"Nicholas Canyon West","Inner","Eugorgia rubens","gorgonians",NA,NA,0
2019,"Nicholas Canyon West","Inner","Leptogorgia alba","gorgonians",NA,NA,0
2019,"Nicholas Canyon West","Inner","Leptogorgia chilensis","gorgonians",NA,NA,0
2019,"Nicholas Canyon West","Inner","Muricea californica","gorgonians",NA,NA,0
2019,"Nicholas Canyon West","Inner","Muricea fruticosa","gorgonians",NA,NA,0
2019,"Nicholas Canyon West","Middle","Eugorgia rubens","gorgonians",34.0382,-118.91257,0
2019,"Nicholas Canyon West","Middle","Leptogorgia alba","gorgonians",34.0382,-118.91257,0
2019,"Nicholas Canyon West","Middle","Leptogorgia chilensis","gorgonians",34.0382,-118.91257,0.00833333333333333
2019,"Nicholas Canyon West","Middle","Muricea californica","gorgonians",34.0382,-118.91257,0.283333333333333
2019,"Nicholas Canyon West","Middle","Muricea fruticosa","gorgonians",34.0382,-118.91257,0
